Entity,Code,Date,Cumulative tests,Cumulative tests per million,Total confirmed cases (cases),Confirmed cases per million (cases per million),Total confirmed deaths (deaths),Confirmed deaths per million (deaths per million)
Japan,JPN,14-Mar-20,12060,95.3392491,737,5.827171409,21,0.166038805
Japan,JPN,15-Mar-20,13026,102.9758755,780,6.16715563,22,0.173945415
Japan,JPN,16-Mar-20,13068,103.3079028,814,6.435980362,24,0.189758635
Japan,JPN,17-Mar-20,15655,123.7591994,824,6.51504646,28,0.221385074
Japan,JPN,18-Mar-20,14525,114.8260857,829,6.554579509,28,0.221385074
Japan,JPN,19-Mar-20,15354,121.3796709,873,6.90247034,29,0.229291684
Japan,JPN,20-Mar-20,18844,148.9695531,950,7.511279293,33,0.260918123
Japan,JPN,21-Mar-20,18963,149.9102969,1007,7.96195605,35,0.276731342
Japan,JPN,22-Mar-20,20228,159.910641,1046,8.270313832,36,0.284637952
Japan,JPN,23-Mar-20,20340,160.796047,1089,8.610298052,41,0.324171001
Japan,JPN,24-Mar-20,24430,193.1291754,1128,8.918655834,42,0.332077611
Japan,JPN,25-Mar-20,23521,185.9431574,1193,9.43258547,43,0.339984221
Japan,JPN,26-Mar-20,25171,198.9870845,1268,10.0255812,45,0.35579744
Japan,JPN,27-Mar-20,27005,213.4856071,1364,10.78461574,46,0.36370405
Japan,JPN,28-Mar-20,28464,225.0196009,1499,11.85200806,49,0.387423879
Japan,JPN,29-Mar-20,28760,227.3596023,1693,13.38589036,52,0.411143709
Japan,JPN,30-Mar-20,28966,228.9881169,1866,14.75373385,54,0.426956928
Japan,JPN,31-Mar-20,32497,256.9021209,1953,15.4416089,56,0.442770148
Japan,JPN,1-Apr-20,34508,272.7999012,1953,15.4416089,56,0.442770148
Japan,JPN,2-Apr-20,34510,272.815712,2178,17.2205961,57,0.450676758
Japan,JPN,3-Apr-20,39446,311.8368176,2617,20.6915978,63,0.498116416
Japan,JPN,4-Apr-20,42882,338.9998076,2935,23.20589971,69,0.545556075
Japan,JPN,5-Apr-20,44639,352.8896137,3271,25.8625206,70,0.553462685
Japan,JPN,6-Apr-20,46172,365.0086078,3654,28.89075214,73,0.577182514
Japan,JPN,7-Apr-20,55311,437.2561532,3817,30.17952954,80,0.632528783
Japan,JPN,8-Apr-20,61498,486.1669272,3906,30.88321781,80,0.632528783
Japan,JPN,9-Apr-20,64387,509.0056577,4257,33.65843784,81,0.640435392
Japan,JPN,10-Apr-20,68771,543.6629768,4667,36.90014785,85,0.672061831
Japan,JPN,11-Apr-20,74891,592.0440883,5347,42.2766425,88,0.695781661
Japan,JPN,12-Apr-20,77381,611.7285601,6748,53.35380281,98,0.774847759
Japan,JPN,13-Apr-20,,,7255,57.36245397,102,0.806474198
Jersey,JEY,20-Mar-20,,,5,,0,
Jersey,JEY,21-Mar-20,,,12,,0,
Jersey,JEY,22-Mar-20,,,12,,0,
Jersey,JEY,23-Mar-20,,,15,,0,
Jersey,JEY,24-Mar-20,,,18,,0,
Jersey,JEY,25-Mar-20,,,18,,0,
Jersey,JEY,26-Mar-20,,,18,,0,
Jersey,JEY,27-Mar-20,,,32,,1,
Jersey,JEY,28-Mar-20,,,52,,1,
Jersey,JEY,29-Mar-20,,,61,,1,
Jersey,JEY,30-Mar-20,,,63,,2,
Jersey,JEY,31-Mar-20,,,63,,2,
Jersey,JEY,1-Apr-20,,,81,,2,
Jersey,JEY,2-Apr-20,,,81,,2,
Jersey,JEY,3-Apr-20,,,81,,2,
Jersey,JEY,4-Apr-20,,,118,,2,
Jersey,JEY,5-Apr-20,,,123,,3,
Jersey,JEY,6-Apr-20,,,155,,3,
Jersey,JEY,7-Apr-20,,,169,,3,
Jersey,JEY,8-Apr-20,,,170,,3,
Jersey,JEY,9-Apr-20,,,170,,3,
Jersey,JEY,10-Apr-20,,,183,,3,
Jersey,JEY,11-Apr-20,,,198,,4,
Jersey,JEY,12-Apr-20,,,198,,4,
Jersey,JEY,13-Apr-20,,,213,,4,
Jordan,JOR,3-Mar-20,,,1,0.098009044,0,0
Jordan,JOR,8-Mar-20,,,1,0.098009044,0,0
Jordan,JOR,15-Mar-20,,,1,0.098009044,0,0
Jordan,JOR,16-Mar-20,,,15,1.470135664,0,0
Jordan,JOR,17-Mar-20,,,16,1.568144708,0,0
Jordan,JOR,18-Mar-20,,,35,3.43031655,0,0
Jordan,JOR,19-Mar-20,,,52,5.096470302,0,0
Jordan,JOR,20-Mar-20,,,56,5.488506479,0,0
Jordan,JOR,21-Mar-20,,,69,6.762624055,0,0
Jordan,JOR,22-Mar-20,,,84,8.232759719,0,0
Jordan,JOR,23-Mar-20,,,99,9.702895383,0,0
Jordan,JOR,24-Mar-20,,,112,10.97701296,0,0
Jordan,JOR,25-Mar-20,,,127,12.44714862,0,0
Jordan,JOR,26-Mar-20,,,153,14.99538377,0,0
Jordan,JOR,27-Mar-20,,,172,16.85755562,0,0
Jordan,JOR,28-Mar-20,,,212,20.77791739,0,0
Jordan,JOR,29-Mar-20,,,235,23.0321254,1,0.098009044
Jordan,JOR,30-Mar-20,,,259,25.38434247,1,0.098009044
Jordan,JOR,31-Mar-20,,,268,26.26642387,5,0.490045221
Jordan,JOR,1-Apr-20,,,274,26.85447813,5,0.490045221
Jordan,JOR,2-Apr-20,,,278,27.24651431,5,0.490045221
Jordan,JOR,3-Apr-20,,,299,29.30470424,5,0.490045221
Jordan,JOR,4-Apr-20,,,299,29.30470424,5,0.490045221
Jordan,JOR,5-Apr-20,,,323,31.6569213,5,0.490045221
Jordan,JOR,6-Apr-20,,,345,33.81312027,5,0.490045221
Jordan,JOR,7-Apr-20,,,349,34.20515645,6,0.588054266
Jordan,JOR,8-Apr-20,,,349,34.20515645,6,0.588054266
Jordan,JOR,9-Apr-20,,,358,35.08723785,6,0.588054266
Jordan,JOR,10-Apr-20,,,372,36.45936447,7,0.68606331
Jordan,JOR,11-Apr-20,,,372,36.45936447,7,0.68606331
Jordan,JOR,12-Apr-20,,,381,37.34144587,7,0.68606331
Jordan,JOR,13-Apr-20,,,389,38.12551822,7,0.68606331
Kazakhstan,KAZ,15-Mar-20,,,6,0.319544849,0,0
Kazakhstan,KAZ,16-Mar-20,,,9,0.479317273,0,0
Kazakhstan,KAZ,17-Mar-20,,,11,0.585832223,0,0
Kazakhstan,KAZ,18-Mar-20,,,33,1.757496669,0,0
Kazakhstan,KAZ,19-Mar-20,,,37,1.970526568,0,0
Kazakhstan,KAZ,20-Mar-20,,,49,2.609616266,0,0
Kazakhstan,KAZ,21-Mar-20,,,53,2.822646165,0,0
Kazakhstan,KAZ,22-Mar-20,,,56,2.982418589,0,0
Kazakhstan,KAZ,23-Mar-20,,,60,3.195448488,0,0
Kazakhstan,KAZ,24-Mar-20,,,62,3.301963438,0,0
Kazakhstan,KAZ,25-Mar-20,,,79,4.20734051,0,0
Kazakhstan,KAZ,26-Mar-20,,,88,4.686657783,0,0
Kazakhstan,KAZ,27-Mar-20,,,120,6.390896977,0,0
Kazakhstan,KAZ,28-Mar-20,,,193,10.27869264,0,0
Kazakhstan,KAZ,29-Mar-20,,,229,12.19596173,0,0
Kazakhstan,KAZ,30-Mar-20,,,284,15.12512285,1,0.053257475
Kazakhstan,KAZ,31-Mar-20,,,325,17.30867931,1,0.053257475
Kazakhstan,KAZ,1-Apr-20,,,340,18.10754143,1,0.053257475
Kazakhstan,KAZ,2-Apr-20,,,348,18.53360123,2,0.10651495
Kazakhstan,KAZ,3-Apr-20,,,386,20.55738528,3,0.159772424
Kazakhstan,KAZ,4-Apr-20,,,460,24.49843841,3,0.159772424
Kazakhstan,KAZ,5-Apr-20,,,460,24.49843841,3,0.159772424
Kazakhstan,KAZ,6-Apr-20,,,531,28.27971912,5,0.266287374
Kazakhstan,KAZ,7-Apr-20,,,670,35.68250812,6,0.319544849
Kazakhstan,KAZ,8-Apr-20,,,704,37.49326226,6,0.319544849
Kazakhstan,KAZ,9-Apr-20,,,759,40.42242338,7,0.372802324
Kazakhstan,KAZ,10-Apr-20,,,802,42.71249479,9,0.479317273
Kazakhstan,KAZ,11-Apr-20,,,840,44.73627884,10,0.532574748
Kazakhstan,KAZ,12-Apr-20,,,880,46.86657783,10,0.532574748
Kazakhstan,KAZ,13-Apr-20,,,961,51.18043329,10,0.532574748
Kenya,KEN,14-Mar-20,,,1,0.018597281,0,0
Kenya,KEN,15-Mar-20,,,1,0.018597281,0,0
Kenya,KEN,16-Mar-20,,,3,0.055791844,0,0
Kenya,KEN,17-Mar-20,,,3,0.055791844,0,0
Kenya,KEN,18-Mar-20,,,4,0.074389126,0,0
Kenya,KEN,19-Mar-20,,,7,0.13018097,0,0
Kenya,KEN,20-Mar-20,,,7,0.13018097,0,0
Kenya,KEN,21-Mar-20,,,7,0.13018097,0,0
Kenya,KEN,22-Mar-20,,,7,0.13018097,0,0
Kenya,KEN,23-Mar-20,,,15,0.278959222,0,0
Kenya,KEN,24-Mar-20,,,16,0.297556503,0,0
Kenya,KEN,25-Mar-20,,,25,0.464932036,0,0
Kenya,KEN,26-Mar-20,,,25,0.464932036,0,0
Kenya,KEN,27-Mar-20,,,31,0.576515725,1,0.018597281
Kenya,KEN,28-Mar-20,,,31,0.576515725,1,0.018597281
Kenya,KEN,29-Mar-20,,,38,0.706696695,1,0.018597281
Kenya,KEN,30-Mar-20,,,42,0.781085821,1,0.018597281
Kenya,KEN,31-Mar-20,,,50,0.929864072,1,0.018597281
Kenya,KEN,1-Apr-20,,,59,1.097239606,1,0.018597281
Kenya,KEN,2-Apr-20,,,81,1.506379797,1,0.018597281
Kenya,KEN,3-Apr-20,,,110,2.045700959,3,0.055791844
Kenya,KEN,4-Apr-20,,,122,2.268868337,4,0.074389126
Kenya,KEN,5-Apr-20,,,126,2.343257463,4,0.074389126
Kenya,KEN,6-Apr-20,,,142,2.640813966,4,0.074389126
Kenya,KEN,7-Apr-20,,,158,2.938370469,4,0.074389126
Kenya,KEN,8-Apr-20,,,172,3.198732409,6,0.111583689
Kenya,KEN,9-Apr-20,,,179,3.328913379,6,0.111583689
Kenya,KEN,10-Apr-20,,,184,3.421899787,7,0.13018097
Kenya,KEN,11-Apr-20,,,189,3.514886194,7,0.13018097
Kenya,KEN,12-Apr-20,,,191,3.552080757,7,0.13018097
Kenya,KEN,13-Apr-20,,,197,3.663664446,8,0.148778252
Kosovo,OWID_KOS,16-Mar-20,,,2,1.034782132,0,0
Kosovo,OWID_KOS,17-Mar-20,,,2,1.034782132,0,0
Kosovo,OWID_KOS,18-Mar-20,,,19,9.830430252,0,0
Kosovo,OWID_KOS,19-Mar-20,,,19,9.830430252,0,0
Kosovo,OWID_KOS,20-Mar-20,,,21,10.86521238,0,0
Kosovo,OWID_KOS,21-Mar-20,,,24,12.41738558,0,0
Kosovo,OWID_KOS,22-Mar-20,,,24,12.41738558,0,0
Kosovo,OWID_KOS,23-Mar-20,,,31,16.03912304,1,0.517391066
Kosovo,OWID_KOS,24-Mar-20,,,61,31.56085502,1,0.517391066
Kosovo,OWID_KOS,25-Mar-20,,,63,32.59563715,1,0.517391066
Kosovo,OWID_KOS,26-Mar-20,,,71,36.73476568,1,0.517391066
Kosovo,OWID_KOS,27-Mar-20,,,79,40.87389421,1,0.517391066
Kosovo,OWID_KOS,28-Mar-20,,,86,44.49563167,1,0.517391066
Kosovo,OWID_KOS,29-Mar-20,,,88,45.5304138,1,0.517391066
Kosovo,OWID_KOS,30-Mar-20,,,91,47.082587,1,0.517391066
Kosovo,OWID_KOS,31-Mar-20,,,106,54.84345299,1,0.517391066
Kosovo,OWID_KOS,1-Apr-20,,,112,57.94779938,1,0.517391066
Kosovo,OWID_KOS,2-Apr-20,,,112,57.94779938,1,0.517391066
Kosovo,OWID_KOS,3-Apr-20,,,125,64.67388324,1,0.517391066
Kosovo,OWID_KOS,4-Apr-20,,,126,65.1912743,1,0.517391066
Kosovo,OWID_KOS,5-Apr-20,,,132,68.2956207,1,0.517391066
Kosovo,OWID_KOS,6-Apr-20,,,140,72.43474923,1,0.517391066
Kosovo,OWID_KOS,7-Apr-20,,,145,75.02170456,3,1.552173198
Kosovo,OWID_KOS,8-Apr-20,,,184,95.19995613,5,2.586955329
Kosovo,OWID_KOS,9-Apr-20,,,184,95.19995613,5,2.586955329
Kosovo,OWID_KOS,10-Apr-20,,,227,117.447772,7,3.621737461
Kosovo,OWID_KOS,11-Apr-20,,,250,129.3477665,7,3.621737461
Kosovo,OWID_KOS,12-Apr-20,,,283,146.4216716,7,3.621737461
Kosovo,OWID_KOS,13-Apr-20,,,362,187.2955659,7,3.621737461
Kuwait,KWT,31-Dec-19,,,0,0,0,0
Kuwait,KWT,1-Jan-20,,,0,0,0,0
Kuwait,KWT,2-Jan-20,,,0,0,0,0
Kuwait,KWT,3-Jan-20,,,0,0,0,0
Kuwait,KWT,4-Jan-20,,,0,0,0,0
Kuwait,KWT,5-Jan-20,,,0,0,0,0
Kuwait,KWT,6-Jan-20,,,0,0,0,0
Kuwait,KWT,7-Jan-20,,,0,0,0,0
Kuwait,KWT,8-Jan-20,,,0,0,0,0
Kuwait,KWT,9-Jan-20,,,0,0,0,0
Kuwait,KWT,10-Jan-20,,,0,0,0,0
Kuwait,KWT,11-Jan-20,,,0,0,0,0
Kuwait,KWT,12-Jan-20,,,0,0,0,0
Kuwait,KWT,13-Jan-20,,,0,0,0,0
Kuwait,KWT,14-Jan-20,,,0,0,0,0
Kuwait,KWT,15-Jan-20,,,0,0,0,0
Kuwait,KWT,16-Jan-20,,,0,0,0,0
Kuwait,KWT,17-Jan-20,,,0,0,0,0
Kuwait,KWT,18-Jan-20,,,0,0,0,0
Kuwait,KWT,19-Jan-20,,,0,0,0,0
Kuwait,KWT,20-Jan-20,,,0,0,0,0
Kuwait,KWT,21-Jan-20,,,0,0,0,0
Kuwait,KWT,22-Jan-20,,,0,0,0,0
Kuwait,KWT,23-Jan-20,,,0,0,0,0
Kuwait,KWT,24-Jan-20,,,0,0,0,0
Kuwait,KWT,25-Jan-20,,,0,0,0,0
Kuwait,KWT,26-Jan-20,,,0,0,0,0
Kuwait,KWT,27-Jan-20,,,0,0,0,0
Kuwait,KWT,28-Jan-20,,,0,0,0,0
Kuwait,KWT,29-Jan-20,,,0,0,0,0
Kuwait,KWT,30-Jan-20,,,0,0,0,0
Kuwait,KWT,31-Jan-20,,,0,0,0,0
Kuwait,KWT,1-Feb-20,,,0,0,0,0
Kuwait,KWT,2-Feb-20,,,0,0,0,0
Kuwait,KWT,3-Feb-20,,,0,0,0,0
Kuwait,KWT,4-Feb-20,,,0,0,0,0
Kuwait,KWT,5-Feb-20,,,0,0,0,0
Kuwait,KWT,6-Feb-20,,,0,0,0,0
Kuwait,KWT,7-Feb-20,,,0,0,0,0
Kuwait,KWT,8-Feb-20,,,0,0,0,0
Kuwait,KWT,9-Feb-20,,,0,0,0,0
Kuwait,KWT,10-Feb-20,,,0,0,0,0
Kuwait,KWT,11-Feb-20,,,0,0,0,0
Kuwait,KWT,12-Feb-20,,,0,0,0,0
Kuwait,KWT,13-Feb-20,,,0,0,0,0
Kuwait,KWT,14-Feb-20,,,0,0,0,0
Kuwait,KWT,15-Feb-20,,,0,0,0,0
Kuwait,KWT,16-Feb-20,,,0,0,0,0
Kuwait,KWT,17-Feb-20,,,0,0,0,0
Kuwait,KWT,18-Feb-20,,,0,0,0,0
Kuwait,KWT,19-Feb-20,,,0,0,0,0
Kuwait,KWT,20-Feb-20,,,0,0,0,0
Kuwait,KWT,21-Feb-20,,,0,0,0,0
Kuwait,KWT,22-Feb-20,,,0,0,0,0
Kuwait,KWT,23-Feb-20,,,0,0,0,0
Kuwait,KWT,24-Feb-20,,,3,0.70248349,0,0
Kuwait,KWT,25-Feb-20,,,5,1.170805816,0,0
Kuwait,KWT,26-Feb-20,,,11,2.575772796,0,0
Kuwait,KWT,27-Feb-20,,,26,6.088190246,0,0
Kuwait,KWT,28-Feb-20,,,43,10.06893002,0,0
Kuwait,KWT,29-Feb-20,,,45,10.53725235,0,0
Kuwait,KWT,1-Mar-20,,,45,10.53725235,0,0
Kuwait,KWT,2-Mar-20,,,46,10.77141351,0,0
Kuwait,KWT,3-Mar-20,,,56,13.11302514,0,0
Kuwait,KWT,6-Mar-20,,,58,13.58134747,0,0
Kuwait,KWT,8-Mar-20,,,61,14.28383096,0,0
Kuwait,KWT,9-Mar-20,,,64,14.98631445,0,0
Kuwait,KWT,10-Mar-20,,,65,15.22047561,0,0
Kuwait,KWT,11-Mar-20,,,69,16.15712027,0,0
Kuwait,KWT,12-Mar-20,,,72,16.85960376,0,0
Kuwait,KWT,13-Mar-20,,,80,18.73289306,0,0
Kuwait,KWT,14-Mar-20,,,100,23.41611633,0,0
Kuwait,KWT,15-Mar-20,,,104,24.35276098,0,0
Kuwait,KWT,16-Mar-20,,,112,26.22605029,0,0
Kuwait,KWT,17-Mar-20,,,123,28.80182309,0,0
Kuwait,KWT,18-Mar-20,,,130,30.44095123,0,0
Kuwait,KWT,19-Mar-20,,,142,33.25088519,0,0
Kuwait,KWT,20-Mar-20,,,148,34.65585217,0,0
Kuwait,KWT,21-Mar-20,,,159,37.23162496,0,0
Kuwait,KWT,22-Mar-20,,,176,41.21236474,0,0
Kuwait,KWT,23-Mar-20,,,188,44.0222987,0,0
Kuwait,KWT,24-Mar-20,,,189,44.25645986,0,0
Kuwait,KWT,25-Mar-20,,,191,44.72478219,0,0
Kuwait,KWT,26-Mar-20,,,195,45.66142684,0,0
Kuwait,KWT,27-Mar-20,,,208,48.70552197,0,0
Kuwait,KWT,28-Mar-20,,,225,52.68626174,0,0
Kuwait,KWT,29-Mar-20,,,235,55.02787337,0,0
Kuwait,KWT,30-Mar-20,,,255,59.71109664,0,0
Kuwait,KWT,31-Mar-20,,,266,62.28686944,0,0
Kuwait,KWT,1-Apr-20,,,289,67.67257619,0,0
Kuwait,KWT,2-Apr-20,,,317,74.22908876,0,0
Kuwait,KWT,3-Apr-20,,,342,80.08311785,0,0
Kuwait,KWT,4-Apr-20,,,342,80.08311785,0,0
Kuwait,KWT,5-Apr-20,,,479,112.1631972,1,0.234161163
Kuwait,KWT,6-Apr-20,,,556,130.1936068,1,0.234161163
Kuwait,KWT,7-Apr-20,,,665,155.7171736,1,0.234161163
Kuwait,KWT,8-Apr-20,,,743,173.9817443,1,0.234161163
Kuwait,KWT,9-Apr-20,,,855,200.2077946,1,0.234161163
Kuwait,KWT,10-Apr-20,,,910,213.0866586,1,0.234161163
Kuwait,KWT,11-Apr-20,,,993,232.5220352,1,0.234161163
Kuwait,KWT,12-Apr-20,,,1154,270.2219824,1,0.234161163
Kuwait,KWT,13-Apr-20,,,1234,288.9548755,1,0.234161163
Kyrgyzstan,KGZ,19-Mar-20,,,3,0.459827126,0,0
Kyrgyzstan,KGZ,20-Mar-20,,,6,0.919654253,0,0
Kyrgyzstan,KGZ,21-Mar-20,,,6,0.919654253,0,0
Kyrgyzstan,KGZ,22-Mar-20,,,14,2.145859923,0,0
Kyrgyzstan,KGZ,23-Mar-20,,,14,2.145859923,0,0
Kyrgyzstan,KGZ,24-Mar-20,,,16,2.452411341,0,0
Kyrgyzstan,KGZ,25-Mar-20,,,42,6.43757977,0,0
Kyrgyzstan,KGZ,26-Mar-20,,,44,6.744131188,0,0
Kyrgyzstan,KGZ,27-Mar-20,,,44,6.744131188,0,0
Kyrgyzstan,KGZ,28-Mar-20,,,58,8.889991112,0,0
Kyrgyzstan,KGZ,29-Mar-20,,,84,12.87515954,0,0
Kyrgyzstan,KGZ,30-Mar-20,,,84,12.87515954,0,0
Kyrgyzstan,KGZ,31-Mar-20,,,84,12.87515954,0,0
Kyrgyzstan,KGZ,1-Apr-20,,,107,16.40050084,0,0
Kyrgyzstan,KGZ,2-Apr-20,,,112,17.16687939,1,0.153275709
Kyrgyzstan,KGZ,3-Apr-20,,,125,19.1594636,1,0.153275709
Kyrgyzstan,KGZ,4-Apr-20,,,144,22.07170207,1,0.153275709
Kyrgyzstan,KGZ,5-Apr-20,,,144,22.07170207,1,0.153275709
Kyrgyzstan,KGZ,6-Apr-20,,,216,33.10755311,4,0.613102835
Kyrgyzstan,KGZ,7-Apr-20,,,228,34.94686161,4,0.613102835
Kyrgyzstan,KGZ,8-Apr-20,,,270,41.38444138,4,0.613102835
Kyrgyzstan,KGZ,9-Apr-20,,,280,42.91719847,4,0.613102835
Kyrgyzstan,KGZ,10-Apr-20,,,298,45.67616123,5,0.766378544
Kyrgyzstan,KGZ,11-Apr-20,,,339,51.96046529,5,0.766378544
Kyrgyzstan,KGZ,12-Apr-20,,,377,57.78494223,5,0.766378544
Kyrgyzstan,KGZ,13-Apr-20,,,419,64.222522,5,0.766378544
Laos,LAO,25-Mar-20,,,2,0.27489308,0,0
Laos,LAO,26-Mar-20,,,2,0.27489308,0,0
Laos,LAO,27-Mar-20,,,6,0.824679241,0,0
Laos,LAO,28-Mar-20,,,6,0.824679241,0,0
Laos,LAO,29-Mar-20,,,6,0.824679241,0,0
Laos,LAO,30-Mar-20,,,6,0.824679241,0,0
Laos,LAO,31-Mar-20,,,9,1.237018862,0,0
Laos,LAO,1-Apr-20,,,9,1.237018862,0,0
Laos,LAO,2-Apr-20,,,10,1.374465402,0,0
Laos,LAO,3-Apr-20,,,10,1.374465402,0,0
Laos,LAO,4-Apr-20,,,10,1.374465402,0,0
Laos,LAO,5-Apr-20,,,10,1.374465402,0,0
Laos,LAO,6-Apr-20,,,11,1.511911942,0,0
Laos,LAO,7-Apr-20,,,12,1.649358482,0,0
Laos,LAO,8-Apr-20,,,12,1.649358482,0,0
Laos,LAO,9-Apr-20,,,15,2.061698103,0,0
Laos,LAO,10-Apr-20,,,16,2.199144643,0,0
Laos,LAO,11-Apr-20,,,16,2.199144643,0,0
Laos,LAO,12-Apr-20,,,18,2.474037723,0,0
Laos,LAO,13-Apr-20,,,19,2.611484263,0,0
Latvia,LVA,29-Feb-20,116,61.27862068,,,,
Latvia,LVA,1-Mar-20,126,66.5612604,,,,
Latvia,LVA,2-Mar-20,163,86.10702734,,,,
Latvia,LVA,3-Mar-20,204,107.7658502,1,0.53016591,0,0
Latvia,LVA,4-Mar-20,240,126.7833531,,,,
Latvia,LVA,5-Mar-20,275,145.2725921,,,,
Latvia,LVA,6-Mar-20,307,162.1770392,,,,
Latvia,LVA,7-Mar-20,321,169.5727348,,,,
Latvia,LVA,8-Mar-20,343,181.1945422,2,1.06033182,0,0
Latvia,LVA,9-Mar-20,391,206.5512128,3,1.59049773,0,0
Latvia,LVA,10-Mar-20,450,237.7187871,6,3.180995461,0,0
Latvia,LVA,11-Mar-20,497,262.5471938,8,4.241327281,0,0
Latvia,LVA,12-Mar-20,576,304.2800475,10,5.301659101,0,0
Latvia,LVA,13-Mar-20,703,371.3695719,16,8.482654562,0,0
Latvia,LVA,14-Mar-20,1019,538.3009868,19,10.07315229,0,0
Latvia,LVA,15-Mar-20,1353,714.7411533,26,13.78431366,0,0
Latvia,LVA,16-Mar-20,1704,900.1618073,31,16.43514321,0,0
Latvia,LVA,17-Mar-20,2199,1161.652473,36,19.08597276,0,0
Latvia,LVA,18-Mar-20,2954,1560.491771,61,32.34012052,0,0
Latvia,LVA,19-Mar-20,3674,1940.841831,71,37.64177962,0,0
Latvia,LVA,20-Mar-20,4373,2310.098347,86,45.59426827,0,0
Latvia,LVA,21-Mar-20,5762,3043.857003,111,58.84841602,0,0
Latvia,LVA,22-Mar-20,6573,3472.279084,124,65.74057285,0,0
Latvia,LVA,23-Mar-20,7758,4098.27189,139,73.69306151,0,0
Latvia,LVA,24-Mar-20,8645,4566.842033,180,95.42986382,0,0
Latvia,LVA,25-Mar-20,9796,5174.873864,197,104.4426843,0,0
Latvia,LVA,26-Mar-20,10613,5606.465528,221,117.1666661,0,0
Latvia,LVA,27-Mar-20,11702,6181.744993,244,129.3604821,0,0
Latvia,LVA,28-Mar-20,12748,6734.309107,280,148.4464548,0,0
Latvia,LVA,29-Mar-20,13805,7292.684125,305,161.7006026,0,0
Latvia,LVA,30-Mar-20,14307,7557.872639,376,199.3423822,0,0
Latvia,LVA,31-Mar-20,14807,7822.004624,376,199.3423822,0,0
Latvia,LVA,1-Apr-20,15810,8351.853388,398,211.0060322,0,0
Latvia,LVA,2-Apr-20,16834,8892.795694,446,236.4539959,0,0
Latvia,LVA,3-Apr-20,18198,9613.347751,458,242.8159868,0,0
Latvia,LVA,4-Apr-20,19380,10237.75577,493,261.3717937,1,0.53016591
Latvia,LVA,5-Apr-20,20680,10924.49893,509,269.8544483,1,0.53016591
Latvia,LVA,6-Apr-20,21453,11332.84698,533,282.5784301,1,0.53016591
Latvia,LVA,7-Apr-20,22575,11925.55915,542,287.3499233,1,0.53016591
Latvia,LVA,8-Apr-20,24036,12697.35282,548,290.5309187,2,1.06033182
Latvia,LVA,9-Apr-20,25458,13448.54418,577,305.9057301,2,1.06033182
Latvia,LVA,10-Apr-20,26656,14081.40442,589,312.2677211,2,1.06033182
Latvia,LVA,11-Apr-20,27796,14683.62535,612,324.461537,2,1.06033182
Latvia,LVA,12-Apr-20,28214,14904.43969,630,334.0045234,3,1.59049773
Latvia,LVA,13-Apr-20,,,651,345.1380075,5,2.650829551
Lebanon,LBN,31-Dec-19,,,0,0,0,0
Lebanon,LBN,1-Jan-20,,,0,0,0,0
Lebanon,LBN,2-Jan-20,,,0,0,0,0
Lebanon,LBN,3-Jan-20,,,0,0,0,0
Lebanon,LBN,4-Jan-20,,,0,0,0,0
Lebanon,LBN,5-Jan-20,,,0,0,0,0
Lebanon,LBN,6-Jan-20,,,0,0,0,0
Lebanon,LBN,7-Jan-20,,,0,0,0,0
Lebanon,LBN,8-Jan-20,,,0,0,0,0
Lebanon,LBN,9-Jan-20,,,0,0,0,0
Lebanon,LBN,10-Jan-20,,,0,0,0,0
Lebanon,LBN,11-Jan-20,,,0,0,0,0
Lebanon,LBN,12-Jan-20,,,0,0,0,0
Lebanon,LBN,13-Jan-20,,,0,0,0,0
Lebanon,LBN,14-Jan-20,,,0,0,0,0
Lebanon,LBN,15-Jan-20,,,0,0,0,0
Lebanon,LBN,16-Jan-20,,,0,0,0,0
Lebanon,LBN,17-Jan-20,,,0,0,0,0
Lebanon,LBN,18-Jan-20,,,0,0,0,0
Lebanon,LBN,19-Jan-20,,,0,0,0,0
Lebanon,LBN,20-Jan-20,,,0,0,0,0
Lebanon,LBN,21-Jan-20,,,0,0,0,0
Lebanon,LBN,22-Jan-20,,,0,0,0,0
Lebanon,LBN,23-Jan-20,,,0,0,0,0
Lebanon,LBN,24-Jan-20,,,0,0,0,0
Lebanon,LBN,25-Jan-20,,,0,0,0,0
Lebanon,LBN,26-Jan-20,,,0,0,0,0
Lebanon,LBN,27-Jan-20,,,0,0,0,0
Lebanon,LBN,28-Jan-20,,,0,0,0,0
Lebanon,LBN,29-Jan-20,,,0,0,0,0
Lebanon,LBN,30-Jan-20,,,0,0,0,0
Lebanon,LBN,31-Jan-20,,,0,0,0,0
Lebanon,LBN,1-Feb-20,,,0,0,0,0
Lebanon,LBN,2-Feb-20,,,0,0,0,0
Lebanon,LBN,3-Feb-20,,,0,0,0,0
Lebanon,LBN,4-Feb-20,,,0,0,0,0
Lebanon,LBN,5-Feb-20,,,0,0,0,0
Lebanon,LBN,6-Feb-20,,,0,0,0,0
Lebanon,LBN,7-Feb-20,,,0,0,0,0
Lebanon,LBN,8-Feb-20,,,0,0,0,0
Lebanon,LBN,9-Feb-20,,,0,0,0,0
Lebanon,LBN,10-Feb-20,,,0,0,0,0
Lebanon,LBN,11-Feb-20,,,0,0,0,0
Lebanon,LBN,12-Feb-20,,,0,0,0,0
Lebanon,LBN,13-Feb-20,,,0,0,0,0
Lebanon,LBN,14-Feb-20,,,0,0,0,0
